unique_id,category,length_type,num_audio,n_choices,method,method_name,signal,budget,n_particles,gold_letter,selected_letter,majority_letter,preds,distinct_ratio,consensus,ess_ratio,parsed_ratio,oracle_correct,selected_correct,majority_correct,error
emotion_recognition_3662cd3d-5124-4cdf-83ab-b291618795c8,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,C,"B,B,B,B,B,B,B,C,D,B,B,C,B,C,C,B,B,B,C,C,C,B,B,C,C,B,C,C,B,B,B,A,C,A,B,C,C,C,B,C,B,B,C,A,B,C,C,C,C,C,B,C,C,C,C,C,C,C,B,A,B,C,B,C",0.0625,0.4844,0.9596,1.0,True,False,True,
intonation_perception_fba4dc94-904a-43ac-80fe-9b5aab99fff9,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"C,C,C,C,C,B,B,C,D,B,C,C,C,C,C,C,C,C,C,C,D,D,C,C,D,C,C,C,B,D,C,C,C,B,C,C,C,C,C,C,C,C,A,D,C,C,C,C,C,C,C,C,C,C,B,A,B,C,C,C,C,C,C,B",0.0625,0.75,0.7122,1.0,True,False,False,
gender_prediction_d38e6d0d-1f9b-4ec1-88a6-8d4ddf6958ec,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
homophone_based_reasoning_435319a0-3e39-4164-b095-24da54e790f1,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,A,A,"B,B,C,A,B,C,A,A,A,A,D,A,A,C,B,B,C,C,A,A,A,B,C,A,A,A,A,C,B,A,A,A,A,D,A,B,B,A,C,C,C,C,A,C,C,A,A,A,A,A,A,B,B,C,C,B,A,C,C,C,C,C,A,B",0.0625,0.4531,0.9409,1.0,True,False,False,
emotion_recognition_6ecb4c09-a5df-4bbe-a441-1a83e63d28df,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,False,False,False,
emotion_recognition_9ffbc689-364a-40e4-a0a9-0d0d043e5aa8,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9844,0.9878,1.0,True,True,True,
homophone_based_reasoning_955555e9-a760-4a0e-aebe-88a97484c210,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,C,C,"B,C,B,B,C,C,A,C,B,B,C,D,A,C,C,B,C,C,C,C,C,B,C,C,C,C,C,A,A,D,C,B,A,A,B,A,C,C,C,B,A,C,C,A,A,C,C,A,B,A,C,B,C,C,C,C,B,B,A,C,C,C,C,B",0.0625,0.5312,0.9418,1.0,True,False,False,
intonation_perception_73828265-0a04-48ed-b000-7fbd48224796,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,C,"A,C,C,C,C,C,C,C,C,C,C,B,B,C,C,A,C,C,C,C,A,C,B,B,B,B,C,C,B,B,B,C,C,B,B,C,C,B,B,B,B,B,C,B,B,B,B,C,B,B,C,C,B,C,B,B,C,C,C,B,B,B,B,B",0.0469,0.4844,0.8422,1.0,True,False,True,
gender_prediction_9bf03ab7-9116-44a7-90dd-b63a9d63ebc6,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,B,"B,B,B,B,?,A,A,B,B,B,B,?,B,?,B,A,B,A,A,A,B,B,B,B,?,B,A,A,B,A,A,?,B,B,B,A,A,?,B,A,A,A,B,B,A,A,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,A,A,B",0.0312,0.5625,0.7846,0.9062,True,False,True,
logical_reasoning_8df0ec31-8f44-42de-8f74-18ba04821d5e,logical_reasoning,gt30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"A,B,B,B,B,B,B,A,A,B,A,A,B,B,A,A,A,A,C,C,C,C,B,B,B,B,B,B,A,B,B,A,A,C,C,B,B,B,A,A,B,B,B,B,C,C,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B,B,B,B",0.0625,0.6406,0.8185,1.0,True,False,False,
homophone_based_reasoning_fc79e208-41f0-4a77-a6b4-c1bea558a1b4,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,A,A,"A,A,A,A,A,A,C,A,A,A,A,A,C,A,A,A,A,A,C,A,C,A,A,A,A,A,A,A,C,A,A,A,C,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0469,0.8906,0.921,1.0,True,False,False,
intonation_perception_90729aa7-cc97-4178-8280-2c2fc80ea563,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,A,C,C,A,A,B,B,C,B,B,D,D,A,B,B,B,B,D,B,B,A,C,B,B,C,C,B,D,C,C,C,A,A,B,B,B,C,A,C,C,C,B,B,B,B,B,B,A,B,B,B,B,B,A,D,A,A,B,B,A,C,A",0.0625,0.4844,0.9206,1.0,True,True,True,
homophone_based_reasoning_d390bc5b-8d45-40fa-aea1-92540443a531,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9844,0.9867,1.0,True,True,True,
emotion_recognition_cae5e1d1-c107-4a05-9fc7-43335259010c,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,A,A,"B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,B,C,A,A,D,A,A,A,A,A,B,A,D,A,A,A,A,A,A,A,A,A,A,A,A",0.0625,0.8438,0.9119,1.0,True,False,False,
homophone_based_reasoning_f8cfe79b-bc01-403c-b3d0-3023eeabc75c,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,C,D,B,B,B,B,C,B,D,A,D,B,B,A,A,B,B,C,B,B,B,B,B,B,B,A,A,B,C,D,B,B,A,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B,B,B,B,C,B,B,B,B,D,B,B,B",0.0625,0.7188,0.8434,1.0,True,False,False,
homophone_based_reasoning_7073956a-8794-4034-a0c6-faa7739bd84b,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,A,A,"D,D,D,A,A,C,C,C,C,C,A,A,C,A,A,A,B,B,A,B,B,A,A,B,B,A,A,A,A,A,A,A,A,C,C,A,A,A,D,D,A,A,A,C,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,B,D,D,D",0.0625,0.5625,0.7968,1.0,True,False,False,
homophone_based_reasoning_d4fb3a51-64fc-446e-954d-780acc1bfc0f,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0312,0.9531,0.777,1.0,False,False,False,
emotion_recognition_0102bef1-c9a4-40b1-a2e6-73ae8355582d,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0469,0.9688,0.9734,1.0,True,True,True,
logical_reasoning_738f25c3-d44c-4158-96af-cb50bde1fde4,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,C,B,B,C,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C",0.0312,0.9219,0.9141,1.0,False,False,False,
homophone_based_reasoning_071db48b-c8ae-4258-a97d-12431ce02f46,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,False,False,False,
intonation_perception_db0d018c-1951-4868-9e6d-c8fbcf8352bb,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,C,B,B,B,A,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,C,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,B,B",0.0469,0.875,0.7778,1.0,False,False,False,
emotion_recognition_59bb4eed-3068-42e6-aed6-ae42b5667b40,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,C,C,"C,C,C,C,C,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,A,D,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,D,C,C,C,C,C,C,A,A,C,A,C,C,C,A,C,C,C,C",0.0469,0.8281,0.922,1.0,False,False,False,
homophone_based_reasoning_ac941e41-bf3a-457e-9275-e7264a0e8303,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B",0.0469,0.9688,0.9721,1.0,True,True,True,
homophone_based_reasoning_f1be0046-ae6f-47e1-8b25-5fb64bd2af74,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,A,A,"A,D,A,A,A,A,A,A,A,A,A,C,C,C,A,D,D,A,D,D,C,D,A,A,C,C,C,A,A,D,D,D,A,A,A,C,D,D,D,A,A,A,A,A,D,A,A,D,A,A,A,A,A,A,B,C,C,B,B,A,A,A,A,A",0.0625,0.5781,0.7686,1.0,True,False,False,
homophone_based_reasoning_2e8f6100-59bd-470f-ad4a-287856481eb5,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,A,C,A,C,B,C,C,C,C,C,C,D,C,A,C,D",0.0625,0.8594,0.9246,1.0,True,False,False,
homophone_based_reasoning_0089c76d-bcfd-4674-a225-6d9df0cb047a,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,A,A,"C,B,A,A,A,A,D,A,D,A,D,A,A,A,A,A,A,D,A,A,A,D,A,A,D,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,C,A,D,A,B,A,A,A,D,A,A,A,A,C,A,A,A,D",0.0625,0.7656,0.9027,1.0,True,False,False,
emotion_recognition_e2d9824c-23be-4434-ae94-5cc3075e1772,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,A,B,A,B,B,B,B,B,B,B,A,B,B,B,B,A,B,B,B",0.0469,0.9062,0.9403,1.0,True,False,False,
homophone_based_reasoning_0af8aa58-9d8f-4dda-8221-cb4c482d1a2d,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,C,C,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0469,0.9219,0.7145,1.0,True,False,False,
intonation_perception_f759ec39-e834-4055-bbe4-0e05c633f10f,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,B,"A,A,A,B,B,B,B,C,B,D,A,A,B,B,C,A,A,A,A,C,A,B,B,B,C,B,B,B,D,A,B,B,D,D,C,B,C,B,A,A,C,B,B,A,C,A,A,D,B,B,D,B,A,A,D,A,A,A,A,A,A,B,B,B",0.0625,0.3906,0.6745,1.0,True,True,False,
homophone_based_reasoning_7bff700f-008f-4efe-9eb3-f27e5602ba92,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,D,B,A,B,A,B,B,B,C,A,B,D,B,B,B,A,A,A,B,B,B,B,A,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,C,B",0.0625,0.7969,0.9409,1.0,True,True,True,
emotion_recognition_e760a3b4-85f9-47fe-887d-c4b1d2b56b19,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,False,False,False,
logical_reasoning_3867dbe4-fae8-4313-8f4d-333b916844f7,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,C,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9531,0.9677,1.0,True,True,True,
intonation_perception_cb12505c-666c-423b-8024-a0cb9684f62e,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,False,False,False,
homophone_based_reasoning_ef68104a-4103-4695-9452-94bb82a685e3,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B",0.0312,0.9844,0.9862,1.0,True,False,False,
homophone_based_reasoning_0c7ada7f-f8d7-4a0a-8b70-b92272a417b6,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0469,0.9531,0.9451,1.0,False,False,False,
emotion_recognition_225fb22b-faad-4d41-a019-4cd39315abf1,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,D,A,A,A,A,A",0.0312,0.9531,0.9738,1.0,False,False,False,
idiom_reasoning_fd5f0f7b-10f4-4807-9401-6a38a5279797,idiom_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,True,True,True,
homophone_based_reasoning_a93a02ed-34c0-4036-a773-cd1a3c0ab84e,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C",0.0469,0.8906,0.8489,1.0,True,False,False,
emotion_recognition_f8cbb9c4-cf39-40fa-b152-ef3faf61e298,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,C,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B",0.0469,0.9375,0.9493,1.0,False,False,False,
logical_reasoning_3dc088ef-f7f3-4e47-a736-9a019e86b273,logical_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,C,B,B,B,B,B,B,B,B",0.0312,0.9531,0.9624,1.0,True,False,False,
homophone_based_reasoning_6d2f2ad8-04df-40ad-bd44-c7c02cd1f0ec,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"C,C,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,C,C,D,A,A,A,A,A,A,A,C,D,A,A,A,D,A,D,C,C,A,A,A,A,C,A,D,A,A,A,A,D,D,A,D,A,A,D,A,A,A,A,A,A,A,A,A",0.0469,0.7031,0.8541,1.0,False,False,False,
intonation_perception_140d5223-a9bb-4e59-bbbd-e07afebb85ec,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"A,A,B,D,B,B,A,C,B,A,A,A,D,D,D,B,B,B,B,A,A,C,C,A,A,A,D,C,B,C,A,A,A,D,B,B,B,D,B,B,B,B,B,B,D,C,B,B,C,B,B,A,B,B,D,A,B,B,B,B,B,D,D,B",0.0625,0.4688,0.6798,1.0,True,True,True,
homophone_based_reasoning_a34bb080-7f5b-4877-b9d9-462787a0dc51,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,C,D,A,A,A,C,C,A,A,A,A,A,D,B,A,C,C,A,A,A,A,C,D,A,A,A,A,A,C,A,C,C,C,A,A,A,A,A,D,A,C,C,A,A,C,C,A,C,D,A,D,D,C,D,D,A,A,C,C,A,A,A,C",0.0625,0.5469,0.9732,1.0,True,True,True,
emotion_recognition_1244c2a8-c826-461f-903c-5af022c3f8d9,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"B,C,B,B,C,C,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,C,B,B,C,B,B,B,C,B,C,B,B,B,B,C,B,B,B,B,C,B,B,B,B,C,B,B,B,B,B,A,B,B,B,C",0.0469,0.7812,0.9127,1.0,True,False,False,
homophone_based_reasoning_5e721267-60d6-407a-b5d7-2338a028247b,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0156,1.0,1.0,1.0,False,False,False,
intonation_perception_0390cd34-5a04-4d7e-86bc-b05942d34505,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"A,A,A,B,A,A,D,A,A,A,B,B,A,D,D,B,A,C,A,B,B,A,A,A,A,A,A,C,A,D,D,D,A,A,B,A,B,B,D,A,B,B,D,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,B,A,A,A,B,A",0.0625,0.625,0.9235,1.0,True,False,False,
homophone_based_reasoning_0043cf01-b9d0-4b00-9679-8149bc761d9f,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9844,0.9862,1.0,True,False,False,
emotion_recognition_1e494598-02f3-4e80-8149-2701520446bb,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,D,B,A,B,B,D,B,B,A,A,A,A,A,B,B,B,A,A,A,A,A,A,B,A,C,B,A,B,B,C,B,B,A,A,A,B,A,A,A,A,C,C,A,A,A,A,B,A,B,C,A,A,A,A,A,B,A,A,B",0.0625,0.5938,0.9507,1.0,True,True,True,
homophone_based_reasoning_24d50290-dab3-4f5a-85f9-ced1dce20a78,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,C,C,"C,C,C,B,C,C,C,C,B,C,C,C,C,C,B,B,B,C,C,C,C,B,B,B,C,C,C,C,C,C,C,C,C,C,C,B,C,B,C,B,C,C,C,C,B,C,C,C,C,C,C,B,C,C,C,B,C,C,C,C,C,C,C,C",0.0312,0.7812,0.9337,1.0,False,False,False,
homophone_based_reasoning_f08075ec-fe3e-45a9-a30e-67126d1780b9,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,False,False,False,
homophone_based_reasoning_709a58de-aa98-45fa-be8c-60bba2252ffc,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,C,B,B,B,C,C,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,C,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,D,B,B,B,C",0.0625,0.8438,0.9172,1.0,True,False,False,
idiom_reasoning_59ec0aaf-031f-4183-8803-25aae3c0f988,idiom_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0156,1.0,0.7626,1.0,True,True,True,
long_speech_summarization_f153d560-78bd-43dd-b1ba-99a22c721b2e,long_speech_summarization,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,C,C,"C,C,C,C,D,D,C,C,C,C,C,C,C,C,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,B,B,B,C,C,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,C,B,B",0.0469,0.7812,0.6121,1.0,True,True,True,
intonation_perception_87e1cc6b-052a-465d-a09e-620f444b569f,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"A,D,B,B,C,C,C,B,B,B,B,B,C,A,B,B,B,A,C,D,A,D,B,D,C,B,D,A,C,C,A,B,B,C,C,C,C,D,B,B,B,D,D,C,C,D,A,C,C,B,C,A,D,A,C,A,C,C,D,B,D,A,C,C",0.0625,0.3438,0.552,1.0,True,False,False,
homophone_based_reasoning_e598853b-7298-46e3-84c5-9c4ff8820953,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,D,B,B,A,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,A,B,B,B,B,A,D,B,D,D,B,B,B,B,B,A,B,B,B,B,B,B,B,B,D,D,B,B,B,B",0.0469,0.8125,0.8853,1.0,True,False,False,
homophone_based_reasoning_df6d3401-5fc7-40b3-a03d-7b0e5dbdfa2f,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,A,A,B,A,B,C,B,B,C,B,B,A,C,C,B,B,C,B,B,B,C,D,C,A,B,C,D,C,B,B,C,C,C,A,C,C,C,A,B,B,C,B,C,C,C,B,B,A,C,C,C,A,B,B,C,C,C,C,B",0.0625,0.4219,0.9526,1.0,True,True,True,
homophone_based_reasoning_6c7eb1c8-63f9-4207-acd6-79c7fe6b6f5e,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,C,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9531,0.9592,1.0,True,False,False,
